time,P,G(i),H_sun,T2m,WS10m,Int
20140225:1610,0.0,0.0,0.0,7.98,1.4,0.0
20140225:1710,0.0,0.0,0.0,7.35,1.44,0.0
20140225:1810,0.0,0.0,0.0,6.73,1.49,0.0
20140225:1910,0.0,0.0,0.0,6.44,1.35,0.0
20140225:2010,0.0,0.0,0.0,6.16,1.2,0.0
20140225:2110,0.0,0.0,0.0,5.87,1.06,0.0
20140225:2210,0.0,0.0,0.0,5.74,1.11,0.0
20140225:2310,0.0,0.0,0.0,5.62,1.16,0.0
20140226:0010,0.0,0.0,0.0,5.5,1.21,0.0
20140226:0110,0.0,0.0,0.0,5.06,0.92,0.0
20140226:0210,0.0,0.0,0.0,4.63,0.63,0.0
20140226:0310,0.0,0.0,0.0,4.2,0.33,0.0
20140226:0410,0.0,0.0,0.0,4.22,0.37,0.0
20140226:0510,0.0,0.0,0.0,4.25,0.41,0.0
20140226:0610,5520960.0,151.19,11.22,4.28,0.46,0.0
20140226:0710,19874400.0,494.34,21.21,5.4,0.44,0.0
20140226:0810,24384000.0,611.64,29.84,6.52,0.42,0.0
20140226:0910,32915520.0,855.09,36.36,7.64,0.4,0.0
20140226:1010,27570240.0,701.36,39.85,8.04,0.74,0.0
20140226:1110,33969600.0,877.73,39.66,8.44,1.08,0.0
20140226:1210,26712000.0,672.59,35.84,8.84,1.42,0.0
20140226:1310,18730560.0,466.71,29.08,8.99,1.46,0.0
20140226:1410,11889600.0,301.23,20.28,9.14,1.5,0.0
20140226:1510,8437440.0,232.56,10.19,9.29,1.54,0.0
20140226:1610,0.0,0.0,0.0,8.47,1.42,0.0
20140226:1710,0.0,0.0,0.0,7.65,1.3,0.0
20140226:1810,0.0,0.0,0.0,6.83,1.17,0.0
20140226:1910,0.0,0.0,0.0,6.7,0.85,0.0
20140226:2010,0.0,0.0,0.0,6.57,0.52,0.0
20140226:2110,0.0,0.0,0.0,6.44,0.19,0.0
20140226:2210,0.0,0.0,0.0,6.63,0.24,0.0
20140226:2310,0.0,0.0,0.0,6.82,0.29,0.0
20140227:0010,0.0,0.0,0.0,7.02,0.33,0.0
20140227:0110,0.0,0.0,0.0,6.77,0.4,0.0
20140227:0210,0.0,0.0,0.0,6.52,0.46,0.0
20140227:0310,0.0,0.0,0.0,6.28,0.52,0.0
20140227:0410,0.0,0.0,0.0,6.22,0.53,0.0
20140227:0510,0.0,0.0,0.0,6.16,0.53,0.0
20140227:0610,6858720.0,185.77,11.51,6.1,0.54,0.0
20140227:0710,16339680.0,409.07,21.53,7.55,0.63,0.0
20140227:0810,18674400.0,468.78,30.18,9.01,0.73,0.0
20140227:0910,16005120.0,405.64,36.72,10.46,0.83,0.0
20140227:1010,17482080.0,443.06,40.23,10.82,1.06,0.0
20140227:1110,19082880.0,483.27,40.03,11.19,1.29,0.0
20140227:1210,26052960.0,663.43,36.17,11.55,1.52,0.0
20140227:1310,25040160.0,632.76,29.38,11.31,1.71,0.0
20140227:1410,20763840.0,524.15,20.55,11.07,1.91,0.0
20140227:1510,7882080.0,218.59,10.43,10.83,2.11,0.0
20140227:1610,0.0,0.0,0.0,9.93,1.99,0.0
20140227:1710,0.0,0.0,0.0,9.04,1.86,0.0
20140227:1810,0.0,0.0,0.0,8.14,1.74,0.0
20140227:1910,0.0,0.0,0.0,7.89,1.38,0.0
20140227:2010,0.0,0.0,0.0,7.65,1.03,0.0
20140227:2110,0.0,0.0,0.0,7.4,0.68,0.0
20140227:2210,0.0,0.0,0.0,7.5,0.69,0.0
20140227:2310,0.0,0.0,0.0,7.6,0.7,0.0
20140228:0010,0.0,0.0,0.0,7.7,0.72,0.0
20140228:0110,0.0,0.0,0.0,7.57,0.75,0.0
20140228:0210,0.0,0.0,0.0,7.44,0.79,0.0
20140228:0310,0.0,0.0,0.0,7.31,0.83,0.0
20140228:0410,0.0,0.0,0.0,7.35,0.78,0.0
20140228:0510,0.0,0.0,0.0,7.39,0.74,0.0
20140228:0610,2863200.0,85.9,11.81,7.43,0.69,0.0
20140228:0710,1489920.0,51.08,21.84,8.59,0.98,0.0
20140228:0810,4224480.0,119.19,30.53,9.75,1.27,0.0
20140228:0910,5024640.0,139.06,37.09,10.91,1.56,0.0
20140228:1010,2851680.0,86.08,40.61,10.97,1.77,0.0
20140228:1110,2547360.0,78.52,40.4,11.02,1.98,0.0
20140228:1210,2775360.0,84.19,36.51,11.08,2.19,0.0
20140228:1310,4364160.0,122.98,29.67,10.89,2.0,0.0
20140228:1410,2855520.0,86.08,20.81,10.71,1.82,0.0
20140228:1510,2917920.0,88.84,10.66,10.52,1.63,0.0
20140228:1610,0.0,0.0,0.0,9.73,1.21,0.0
20140228:1710,0.0,0.0,0.0,8.93,0.79,0.0
20140228:1810,0.0,0.0,0.0,8.14,0.37,0.0
20140228:1910,0.0,0.0,0.0,7.86,0.45,0.0
20140228:2010,0.0,0.0,0.0,7.57,0.53,0.0
20140228:2110,0.0,0.0,0.0,7.29,0.61,0.0
20140228:2210,0.0,0.0,0.0,7.29,0.49,0.0
20140228:2310,0.0,0.0,0.0,7.29,0.37,0.0
20140301:0010,0.0,0.0,0.0,7.29,0.25,0.0
20140301:0110,0.0,0.0,0.0,7.29,0.22,0.0
20140301:0210,0.0,0.0,0.0,7.29,0.18,0.0
20140301:0310,0.0,0.0,0.0,7.3,0.15,0.0
20140301:0410,0.0,0.0,0.0,7.47,0.11,0.0
20140301:0510,0.0,0.0,0.0,7.64,0.07,0.0
20140301:0610,560640.0,25.54,12.1,7.81,0.03,0.0
20140301:0710,1999200.0,64.33,22.16,9.12,0.34,0.0
20140301:0810,3931680.0,112.57,30.87,10.44,0.65,0.0
20140301:0910,3601440.0,105.0,37.46,11.75,0.97,0.0
20140301:1010,3904320.0,112.57,40.99,12.08,1.06,0.0
20140301:1110,7695840.0,204.98,40.77,12.42,1.15,0.0
20140301:1210,2076480.0,67.16,36.84,12.75,1.24,0.0
20140301:1310,1426080.0,50.14,29.97,12.38,1.3,0.0
20140301:1410,873600.0,35.0,21.07,12.01,1.36,0.0
20140301:1510,580800.0,26.49,10.9,11.63,1.42,0.0
20140301:1610,0.0,0.0,0.0,10.75,1.52,0.0
20140301:1710,0.0,0.0,0.0,9.87,1.62,0.0
20140301:1810,0.0,0.0,0.0,8.99,1.72,0.0
20140301:1910,0.0,0.0,0.0,8.9,1.5,0.0
20140301:2010,0.0,0.0,0.0,8.81,1.28,0.0
20140301:2110,0.0,0.0,0.0,8.72,1.06,0.0
20140301:2210,0.0,0.0,0.0,8.94,1.16,0.0
20140301:2310,0.0,0.0,0.0,9.15,1.26,0.0
20140302:0010,0.0,0.0,0.0,9.37,1.35,0.0
20140302:0110,0.0,0.0,0.0,9.16,1.52,0.0
20140302:0210,0.0,0.0,0.0,8.95,1.68,0.0
20140302:0310,0.0,0.0,0.0,8.74,1.85,0.0
20140302:0410,0.0,0.0,0.0,8.96,1.83,0.0
20140302:0510,0.0,0.0,0.0,9.18,1.8,0.0
20140302:0610,685440.0,29.33,12.41,9.41,1.78,0.0
20140302:0710,1159680.0,42.57,22.48,10.05,2.34,0.0
20140302:0810,1621440.0,54.87,31.22,10.69,2.89,0.0
20140302:0910,2737920.0,83.25,37.83,11.33,3.45,0.0
20140302:1010,2621280.0,80.41,41.37,11.48,3.33,0.0
20140302:1110,3967200.0,113.52,41.14,11.64,3.21,0.0
20140302:1210,21354240.0,529.69,37.18,11.79,3.09,1.0
20140302:1310,1830240.0,60.54,30.27,11.88,2.63,0.0
20140302:1410,3068160.0,91.76,21.33,11.96,2.16,0.0
20140302:1510,5992800.0,169.37,11.13,12.04,1.7,0.0
20140302:1610,0.0,0.0,0.0,11.22,1.61,0.0
20140302:1710,0.0,0.0,0.0,10.41,1.52,0.0
20140302:1810,0.0,0.0,0.0,9.59,1.43,0.0
20140302:1910,0.0,0.0,0.0,9.37,1.16,0.0
20140302:2010,0.0,0.0,0.0,9.15,0.89,0.0
20140302:2110,0.0,0.0,0.0,8.93,0.62,0.0
20140302:2210,0.0,0.0,0.0,9.08,0.73,0.0
20140302:2310,0.0,0.0,0.0,9.24,0.84,0.0
20140303:0010,0.0,0.0,0.0,9.39,0.95,0.0
20140303:0110,0.0,0.0,0.0,8.79,0.68,0.0
20140303:0210,0.0,0.0,0.0,8.18,0.41,0.0
20140303:0310,0.0,0.0,0.0,7.58,0.14,0.0
20140303:0410,0.0,0.0,0.0,7.71,0.29,0.0
20140303:0510,0.0,0.0,0.0,7.85,0.43,0.0
20140303:0610,560160.0,25.54,12.71,7.99,0.58,0.0
20140303:0710,4150080.0,117.08,22.81,8.9,0.75,0.0
20140303:0810,3325440.0,97.44,31.57,9.82,0.92,0.0
20140303:0910,3930720.0,112.57,38.21,10.73,1.09,0.0
20140303:1010,3269760.0,96.49,41.76,11.06,1.39,0.0
20140303:1110,2166240.0,69.06,41.51,11.39,1.69,0.0
20140303:1210,21404640.0,535.27,37.52,11.72,1.99,1.0
20140303:1310,1150080.0,42.57,30.56,11.54,1.88,0.0
20140303:1410,645600.0,28.38,21.59,11.36,1.77,0.0
20140303:1510,174240.0,13.24,11.36,11.18,1.66,0.0
20140303:1610,0.0,0.0,0.0,10.53,1.58,0.0
20140303:1710,0.0,0.0,0.0,9.89,1.5,0.0
20140303:1810,0.0,0.0,0.0,9.24,1.42,0.0
20140303:1910,0.0,0.0,0.0,8.97,1.36,0.0
20140303:2010,0.0,0.0,0.0,8.7,1.29,0.0
20140303:2110,0.0,0.0,0.0,8.43,1.23,0.0
20140303:2210,0.0,0.0,0.0,8.27,1.21,0.0
20140303:2310,0.0,0.0,0.0,8.1,1.2,0.0
20140304:0010,0.0,0.0,0.0,7.94,1.19,0.0
20140304:0110,0.0,0.0,0.0,7.61,1.21,0.0
20140304:0210,0.0,0.0,0.0,7.28,1.24,0.0
20140304:0310,0.0,0.0,0.0,6.96,1.27,0.0
20140304:0410,0.0,0.0,0.0,7.1,1.22,0.0
20140304:0510,0.0,0.0,0.0,7.24,1.18,0.0
20140304:0610,3484320.0,101.08,13.02,7.39,1.13,0.0
20140304:0710,7946880.0,207.05,23.14,8.71,1.18,0.0
20140304:0810,14281440.0,360.59,31.93,10.02,1.22,0.0
20140304:0910,4192320.0,119.19,38.59,11.34,1.27,0.0
20140304:1010,11767200.0,303.27,42.15,11.96,1.36,0.0
20140304:1110,29053920.0,751.41,41.88,12.58,1.45,0.0
20140304:1210,20396640.0,515.12,37.85,13.2,1.54,1.0
20140304:1310,20417760.0,518.09,30.86,13.12,1.74,0.0
20140304:1410,11715360.0,301.67,21.85,13.04,1.94,0.0
20140304:1510,8107200.0,225.47,11.6,12.96,2.14,0.0
20140304:1610,0.0,0.0,0.0,12.07,2.13,0.0
20140304:1710,0.0,0.0,0.0,11.19,2.12,0.0
20140304:1810,0.0,0.0,0.0,10.3,2.11,0.0
20140304:1910,0.0,0.0,0.0,10.01,1.69,0.0
20140304:2010,0.0,0.0,0.0,9.72,1.27,0.0
20140304:2110,0.0,0.0,0.0,9.44,0.86,0.0
20140304:2210,0.0,0.0,0.0,9.43,1.04,0.0
20140304:2310,0.0,0.0,0.0,9.41,1.23,0.0
20140305:0010,0.0,0.0,0.0,9.4,1.42,0.0
20140305:0110,0.0,0.0,0.0,9.25,1.08,0.0
20140305:0210,0.0,0.0,0.0,9.09,0.74,0.0
20140305:0310,0.0,0.0,0.0,8.94,0.4,0.0
20140305:0410,0.0,0.0,0.0,8.92,0.44,0.0
20140305:0510,0.0,0.0,0.0,8.9,0.47,0.0
20140305:0610,7587840.0,204.94,13.33,8.88,0.51,0.0
20140305:0710,21049440.0,533.93,23.47,9.92,0.68,0.0
20140305:0810,24352800.0,621.04,32.28,10.96,0.84,0.0
20140305:0910,27051360.0,697.83,38.97,12.0,1.01,0.0
20140305:1010,14912640.0,382.36,42.53,12.51,1.06,0.0
20140305:1110,12076800.0,312.74,42.26,13.02,1.12,0.0
20140305:1210,9110400.0,240.41,38.19,13.52,1.17,0.0
20140305:1310,6498240.0,176.33,31.15,13.28,1.39,0.0
20140305:1410,4864800.0,136.3,22.11,13.03,1.6,0.0
20140305:1510,2350560.0,74.61,11.83,12.78,1.82,0.0
20140305:1610,0.0,0.0,0.0,11.95,1.83,0.0
20140305:1710,0.0,0.0,0.0,11.11,1.85,0.0
20140305:1810,0.0,0.0,0.0,10.28,1.86,0.0
20140305:1910,0.0,0.0,0.0,9.85,1.49,0.0
20140305:2010,0.0,0.0,0.0,9.42,1.11,0.0
20140305:2110,0.0,0.0,0.0,8.99,0.73,0.0
20140305:2210,0.0,0.0,0.0,8.74,0.66,0.0
20140305:2310,0.0,0.0,0.0,8.48,0.59,0.0
20140306:0010,0.0,0.0,0.0,8.23,0.52,0.0
20140306:0110,0.0,0.0,0.0,7.99,0.39,0.0
20140306:0210,0.0,0.0,0.0,7.74,0.26,0.0
20140306:0310,0.0,0.0,0.0,7.5,0.12,0.0
20140306:0410,0.0,0.0,0.0,7.6,0.15,0.0
20140306:0510,37920.0,7.57,2.73,7.71,0.17,0.0
20140306:0610,10476960.0,278.47,13.64,7.82,0.19,0.0
20140306:0710,21872640.0,557.83,23.8,9.47,0.22,0.0
20140306:0810,28907040.0,755.15,32.64,11.13,0.25,0.0
20140306:0910,31875840.0,852.07,39.35,12.78,0.28,0.0
20140306:1010,24391200.0,633.91,42.93,13.08,0.59,0.0
20140306:1110,9541440.0,251.29,42.63,13.38,0.91,0.0
20140306:1210,1558560.0,53.92,38.53,13.68,1.23,0.0
20140306:1310,7575360.0,202.65,31.44,13.32,1.09,0.0
20140306:1410,12434400.0,320.94,22.36,12.96,0.95,0.0
20140306:1510,2891520.0,88.61,12.06,12.6,0.81,0.0
20140306:1610,0.0,0.0,0.0,11.78,0.86,0.0
20140306:1710,0.0,0.0,0.0,10.95,0.91,0.0
20140306:1810,0.0,0.0,0.0,10.13,0.97,0.0
20140306:1910,0.0,0.0,0.0,9.86,1.0,0.0
20140306:2010,0.0,0.0,0.0,9.58,1.03,0.0
20140306:2110,0.0,0.0,0.0,9.31,1.06,0.0
20140306:2210,0.0,0.0,0.0,9.18,1.14,0.0
20140306:2310,0.0,0.0,0.0,9.04,1.21,0.0
20140307:0010,0.0,0.0,0.0,8.91,1.28,0.0
20140307:0110,0.0,0.0,0.0,8.56,1.22,0.0
20140307:0210,0.0,0.0,0.0,8.21,1.16,0.0
20140307:0310,0.0,0.0,0.0,7.87,1.1,0.0
20140307:0410,0.0,0.0,0.0,8.03,0.95,0.0
20140307:0510,0.0,1.89,3.03,8.19,0.79,0.0
20140307:0610,286560.0,17.03,13.95,8.35,0.63,0.0
20140307:0710,784320.0,32.16,24.13,9.31,0.8,0.0
20140307:0810,1841760.0,60.54,33.0,10.27,0.96,0.0
20140307:0910,2241120.0,70.95,39.73,11.23,1.12,0.0
20140307:1010,6294240.0,170.28,43.32,11.6,1.3,0.0
20140307:1110,7771200.0,206.22,43.01,11.97,1.48,0.0
20140307:1210,4291680.0,122.03,38.86,12.34,1.66,0.0
20140307:1310,10619040.0,274.87,31.74,12.39,1.46,0.0
20140307:1410,3591840.0,105.0,22.62,12.43,1.26,0.0
20140307:1510,1604160.0,54.87,12.29,12.47,1.06,0.0
20140307:1610,0.0,0.0,0.0,11.69,0.8,0.0
20140307:1710,0.0,0.0,0.0,10.9,0.54,0.0
20140307:1810,0.0,0.0,0.0,10.12,0.28,0.0
20140307:1910,0.0,0.0,0.0,9.66,0.24,0.0
20140307:2010,0.0,0.0,0.0,9.2,0.21,0.0
20140307:2110,0.0,0.0,0.0,8.75,0.18,0.0
20140307:2210,0.0,0.0,0.0,8.52,0.2,0.0
20140307:2310,0.0,0.0,0.0,8.29,0.22,0.0
20140308:0010,0.0,0.0,0.0,8.06,0.23,0.0
20140308:0110,0.0,0.0,0.0,7.82,0.4,0.0
20140308:0210,0.0,0.0,0.0,7.58,0.57,0.0
20140308:0310,0.0,0.0,0.0,7.35,0.73,0.0
20140308:0410,0.0,0.0,0.0,7.55,0.71,0.0
20140308:0510,313440.0,19.71,3.33,7.75,0.69,0.0
20140308:0610,9342240.0,247.59,14.27,7.95,0.68,0.0
20140308:0710,21987840.0,555.79,24.47,9.02,0.69,0.0
20140308:0810,29986080.0,774.43,33.36,10.09,0.69,0.0
20140308:0910,14630880.0,373.72,40.12,11.16,0.7,0.0
20140308:1010,3871680.0,111.63,43.71,11.63,0.75,0.0
20140308:1110,3593760.0,105.0,43.38,12.11,0.8,0.0
20140308:1210,2824320.0,86.08,39.2,12.58,0.86,0.0
20140308:1310,3819840.0,110.68,32.03,12.35,0.81,0.0
20140308:1410,2792640.0,85.14,22.87,12.12,0.77,0.0
20140308:1510,974880.0,37.84,12.52,11.89,0.73,0.0
20140308:1610,0.0,0.0,0.0,10.77,0.91,0.0
20140308:1710,0.0,0.0,0.0,9.66,1.09,0.0
20140308:1810,0.0,0.0,0.0,8.54,1.27,0.0
20140308:1910,0.0,0.0,0.0,8.08,1.08,0.0
20140308:2010,0.0,0.0,0.0,7.62,0.89,0.0
20140308:2110,0.0,0.0,0.0,7.17,0.7,0.0
20140308:2210,0.0,0.0,0.0,7.1,0.66,0.0
20140308:2310,0.0,0.0,0.0,7.02,0.62,0.0
20140309:0010,0.0,0.0,0.0,6.95,0.58,0.0
20140309:0110,0.0,0.0,0.0,6.72,0.44,0.0
20140309:0210,0.0,0.0,0.0,6.48,0.3,0.0
20140309:0310,0.0,0.0,0.0,6.25,0.17,0.0
20140309:0410,0.0,0.0,0.0,6.35,0.4,0.0
20140309:0510,0.0,2.84,3.64,6.46,0.63,0.0
20140309:0610,1838400.0,59.6,14.58,6.57,0.87,0.0
20140309:0710,1032000.0,38.79,24.81,7.64,1.24,0.0
20140309:0810,10129920.0,258.84,33.72,8.7,1.6,0.0
20140309:0910,13978560.0,352.4,40.5,9.77,1.97,0.0
20140309:1010,14998560.0,377.43,44.11,10.07,2.29,0.0
20140309:1110,13476480.0,340.56,43.76,10.37,2.6,0.0
20140309:1210,20524320.0,511.73,39.54,10.66,2.91,0.0
20140309:1310,9891840.0,253.92,32.32,10.25,2.58,0.0
20140309:1410,2716320.0,82.3,23.13,9.84,2.26,0.0
20140309:1510,524640.0,24.6,12.74,9.42,1.93,0.0
20140309:1610,0.0,0.0,0.0,8.35,1.89,0.0
20140309:1710,0.0,0.0,0.0,7.28,1.86,0.0
20140309:1810,0.0,0.0,0.0,6.21,1.82,0.0
20140309:1910,0.0,0.0,0.0,5.84,1.53,0.0
20140309:2010,0.0,0.0,0.0,5.46,1.24,0.0
20140309:2110,0.0,0.0,0.0,5.09,0.95,0.0
20140309:2210,0.0,0.0,0.0,5.19,1.19,0.0
20140309:2310,0.0,0.0,0.0,5.29,1.43,0.0
20140310:0010,0.0,0.0,0.0,5.39,1.67,0.0
20140310:0110,0.0,0.0,0.0,5.14,1.55,0.0
20140310:0210,0.0,0.0,0.0,4.89,1.44,0.0
20140310:0310,0.0,0.0,0.0,4.65,1.32,0.0
20140310:0410,0.0,0.0,0.0,4.9,1.17,0.0
20140310:0510,0.0,4.73,3.94,5.16,1.02,0.0
20140310:0610,320640.0,17.97,14.9,5.42,0.87,0.0
20140310:0710,3230880.0,93.65,25.15,5.96,0.89,0.0
20140310:0810,2755200.0,82.3,34.09,6.51,0.91,0.0
20140310:0910,3448800.0,99.33,40.89,7.05,0.92,0.0
20140310:1010,3723840.0,105.95,44.51,7.08,1.02,0.0
20140310:1110,3409920.0,98.38,44.13,7.11,1.12,0.0
20140310:1210,5709600.0,153.25,39.87,7.14,1.21,0.0
20140310:1310,5351040.0,144.73,32.61,6.99,0.99,0.0
20140310:1410,2982720.0,87.98,23.38,6.84,0.77,0.0
20140310:1510,1836480.0,59.6,12.97,6.69,0.55,0.0
20140310:1610,0.0,0.0,0.0,5.8,0.66,0.0
20140310:1710,0.0,0.0,0.0,4.9,0.77,0.0
20140310:1810,0.0,0.0,0.0,4.01,0.88,0.0
20140310:1910,0.0,0.0,0.0,3.82,0.96,0.0
20140310:2010,0.0,0.0,0.0,3.63,1.03,0.0
20140310:2110,0.0,0.0,0.0,3.44,1.1,0.0
20140310:2210,0.0,0.0,0.0,3.55,1.08,0.0
20140310:2310,0.0,0.0,0.0,3.67,1.05,0.0
20140311:0010,0.0,0.0,0.0,3.78,1.02,0.0
20140311:0110,0.0,0.0,0.0,3.68,0.97,0.0
20140311:0210,0.0,0.0,0.0,3.58,0.91,0.0
20140311:0310,0.0,0.0,0.0,3.49,0.86,0.0
20140311:0410,0.0,0.0,0.0,3.69,0.85,0.0
20140311:0510,0.0,3.78,4.25,3.9,0.84,0.0
20140311:0610,2695200.0,80.14,15.23,4.11,0.83,0.0
20140311:0710,3284640.0,94.6,25.49,5.11,1.0,0.0
20140311:0810,5616480.0,150.41,34.45,6.12,1.18,0.0
20140311:0910,8373600.0,216.25,41.28,7.12,1.35,0.0
20140311:1010,9107520.0,234.22,44.9,7.7,1.44,0.0
20140311:1110,8188800.0,212.85,44.51,8.28,1.54,0.0
20140311:1210,2880480.0,86.08,40.21,8.86,1.63,0.0
20140311:1310,11798400.0,299.0,32.9,9.14,1.6,0.0
20140311:1410,3725280.0,106.9,23.63,9.41,1.57,0.0
20140311:1510,1482240.0,51.08,13.2,9.68,1.54,0.0
20140311:1610,0.0,0.0,0.0,9.13,1.12,0.0
20140311:1710,0.0,0.0,0.0,8.57,0.69,0.0
20140311:1810,0.0,0.0,0.0,8.02,0.26,0.0
20140311:1910,0.0,0.0,0.0,7.67,0.34,0.0
20140311:2010,0.0,0.0,0.0,7.32,0.41,0.0
20140311:2110,0.0,0.0,0.0,6.97,0.48,0.0
20140311:2210,0.0,0.0,0.0,6.67,0.92,0.0
20140311:2310,0.0,0.0,0.0,6.36,1.37,0.0
20140312:0010,0.0,0.0,0.0,6.06,1.81,0.0
20140312:0110,0.0,0.0,0.0,5.75,1.79,0.0
20140312:0210,0.0,0.0,0.0,5.44,1.78,0.0
20140312:0310,0.0,0.0,0.0,5.14,1.77,0.0
20140312:0410,0.0,0.0,0.0,5.27,1.59,0.0
20140312:0510,842400.0,37.98,4.56,5.4,1.41,0.0
20140312:0610,11010240.0,284.85,15.55,5.54,1.23,0.0
20140312:0710,22861440.0,568.99,25.83,7.64,1.48,0.0
20140312:0810,30930720.0,785.54,34.82,9.75,1.73,0.0
20140312:0910,36926400.0,963.47,41.67,11.85,1.99,0.0
20140312:1010,39036960.0,1034.27,45.3,12.7,1.92,0.0
20140312:1110,37231200.0,986.34,44.89,13.55,1.85,0.0
20140312:1210,35096160.0,926.12,40.54,14.4,1.78,0.0
20140312:1310,29629920.0,770.75,33.18,14.17,1.41,0.0
20140312:1410,20713440.0,534.49,23.88,13.94,1.04,0.0
20140312:1510,6788640.0,190.58,13.42,13.71,0.68,0.0
20140312:1610,0.0,0.0,0.0,12.64,1.03,0.0
20140312:1710,0.0,0.0,0.0,11.56,1.37,0.0
20140312:1810,0.0,0.0,0.0,10.49,1.72,0.0
20140312:1910,0.0,0.0,0.0,9.95,1.57,0.0
20140312:2010,0.0,0.0,0.0,9.4,1.41,0.0
20140312:2110,0.0,0.0,0.0,8.86,1.26,0.0
20140312:2210,0.0,0.0,0.0,8.46,0.92,0.0
20140312:2310,0.0,0.0,0.0,8.07,0.59,0.0
20140313:0010,0.0,0.0,0.0,7.67,0.26,0.0
20140313:0110,0.0,0.0,0.0,7.39,0.45,0.0
20140313:0210,0.0,0.0,0.0,7.11,0.63,0.0
20140313:0310,0.0,0.0,0.0,6.83,0.81,0.0
20140313:0410,0.0,0.0,0.0,6.72,0.68,0.0
20140313:0510,970560.0,42.62,4.88,6.62,0.55,0.0
20140313:0610,10908000.0,284.51,15.87,6.52,0.41,0.0
20140313:0710,21724320.0,548.43,26.17,8.49,0.52,0.0
20140313:0810,30223200.0,784.05,35.19,10.45,0.63,0.0
20140313:0910,35442240.0,948.19,42.06,12.42,0.74,0.0
20140313:1010,37846080.0,1024.19,45.7,13.16,0.94,0.0
20140313:1110,38016960.0,1028.29,45.27,13.9,1.13,0.0
20140313:1210,35248320.0,940.24,40.87,14.63,1.32,0.0
20140313:1310,29027520.0,753.41,33.47,14.2,1.48,0.0
20140313:1410,20677920.0,529.79,24.13,13.77,1.64,0.0
20140313:1510,9262080.0,255.55,13.64,13.33,1.79,0.0
20140313:1610,122400.0,13.51,2.56,12.22,1.7,0.0
20140313:1710,0.0,0.0,0.0,11.12,1.6,0.0
20140313:1810,0.0,0.0,0.0,10.01,1.5,0.0
20140313:1910,0.0,0.0,0.0,9.57,1.11,0.0
20140313:2010,0.0,0.0,0.0,9.12,0.72,0.0
20140313:2110,0.0,0.0,0.0,8.68,0.33,0.0
20140313:2210,0.0,0.0,0.0,8.61,0.32,0.0
20140313:2310,0.0,0.0,0.0,8.55,0.31,0.0
20140314:0010,0.0,0.0,0.0,8.48,0.3,0.0
20140314:0110,0.0,0.0,0.0,8.28,0.4,0.0
20140314:0210,0.0,0.0,0.0,8.08,0.51,0.0
20140314:0310,0.0,0.0,0.0,7.88,0.61,0.0
20140314:0410,0.0,0.0,0.0,7.95,0.53,0.0
20140314:0510,1167360.0,49.55,5.19,8.02,0.45,0.0
20140314:0610,11368320.0,298.24,16.2,8.09,0.37,0.0
20140314:0710,22391520.0,569.53,26.52,9.49,0.42,0.0
20140314:0810,30002880.0,782.39,35.56,10.89,0.47,0.0
20140314:0910,35214720.0,946.32,42.46,12.29,0.52,0.0
20140314:1010,37442880.0,1015.3,46.1,12.76,0.73,0.0
20140314:1110,37248960.0,1005.9,45.64,13.23,0.94,0.0
20140314:1210,34953120.0,930.39,41.2,13.7,1.14,0.0
20140314:1310,28712160.0,745.25,33.75,13.38,1.17,0.0
20140314:1410,20434560.0,523.95,24.37,13.05,1.19,0.0
20140314:1510,9440640.0,260.16,13.86,12.72,1.21,0.0
20140314:1610,217440.0,17.88,2.77,11.58,1.22,0.0
20140314:1710,0.0,0.0,0.0,10.44,1.22,0.0
20140314:1810,0.0,0.0,0.0,9.3,1.23,0.0
20140314:1910,0.0,0.0,0.0,9.0,0.88,0.0
20140314:2010,0.0,0.0,0.0,8.7,0.54,0.0
20140314:2110,0.0,0.0,0.0,8.4,0.19,0.0
20140314:2210,0.0,0.0,0.0,8.37,0.17,0.0
20140314:2310,0.0,0.0,0.0,8.33,0.14,0.0
20140315:0010,0.0,0.0,0.0,8.3,0.11,0.0
20140315:0110,0.0,0.0,0.0,7.98,0.31,0.0
20140315:0210,0.0,0.0,0.0,7.66,0.51,0.0
20140315:0310,0.0,0.0,0.0,7.35,0.72,0.0
20140315:0410,0.0,0.0,0.0,7.5,0.59,0.0
20140315:0510,1260480.0,52.11,5.5,7.65,0.46,0.0
20140315:0610,11308320.0,295.97,16.52,7.8,0.33,0.0
20140315:0710,22109760.0,561.08,26.86,9.51,0.55,0.0
20140315:0810,29878560.0,775.6,35.93,11.21,0.76,0.0
20140315:0910,34952160.0,930.89,42.85,12.92,0.98,0.0
20140315:1010,38112000.0,1024.29,46.5,13.41,1.32,0.0
20140315:1110,37754400.0,1008.13,46.02,13.91,1.66,0.0
20140315:1210,35255520.0,927.38,41.54,14.4,2.0,0.0
20140315:1310,29562720.0,762.33,34.04,14.05,1.96,0.0
20140315:1410,20192640.0,515.65,24.62,13.7,1.93,0.0
20140315:1510,9610080.0,264.61,14.08,13.35,1.89,0.0
20140315:1610,305760.0,23.58,2.97,12.25,1.79,0.0
20140315:1710,0.0,0.0,0.0,11.14,1.69,0.0
20140315:1810,0.0,0.0,0.0,10.04,1.59,0.0
20140315:1910,0.0,0.0,0.0,9.94,1.19,0.0
20140315:2010,0.0,0.0,0.0,9.84,0.79,0.0
20140315:2110,0.0,0.0,0.0,9.75,0.39,0.0
20140315:2210,0.0,0.0,0.0,9.73,0.3,0.0
